root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 35,6081024326094
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -39,4761301977551
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -55,9932463577119
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15,3729561632849
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -0,860823200954043
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2,3797964224924
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -11,4327553913319
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -28,2465418733746
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0,630398439975568
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18,6086458191013
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34,7578769753121
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 47,2364378701004
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 17,6618715021092
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -54,0008464441596
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 8,89503215696633
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -28,0336653022291
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -45,4395735705901
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 16,0405883261676
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -8,32764290112426
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19,7180092953815
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -14,7825020780838
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 51,5357333488842
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0,34779972610294
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 40,7189157289378
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 42,6372157124812
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 71,2977308500198
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47,5414413997928
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -47,9815957541782
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -18,6649057286831
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 75,9039731505269
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -68,7060850024679
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, -6,20444889265716
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 11,2064687794049
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, -60,4905295444016
0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, -45,0521185994922
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, -12,516189869346
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 5,74510561670917
0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, -7,69608882856336
