root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 46,6107333108489
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8,76478790953203
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 21,0070897246851
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12,7904399292635
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0,640511253300353
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 13,7910417911631
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3,25301141842164
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -41,0563094337363
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 10,0846118342063
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -21,5502959254741
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -3,71525964124709
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 47,0803625846985
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 17,7964515335452
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -33,0735544944057
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -77,1327993452609
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -28,0164304609614
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -36,9605447143408
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -8,72118964797159
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6,07858859314316
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -34,8236367902669
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -36,0428466145448
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 13,7718456418774
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2,52228139656026
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 48,841414105486
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -44,5664003000464
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 75,2659082085045
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16,7284562959481
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -10,8736483566807
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 16,4598893031514
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -12,3008236000685
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2,70446671704571
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, -28,6344076322208
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 26,4253063970239
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, -63,447372811441
0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 54,2410369175141
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, -10,0105250114031
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 35,1104021209838
0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 13,8373604311286
