root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 69,7524937437661
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 250,717080031036
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -711,539990120122
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 316,266244512428
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 184,773730386065
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 46,3063178838573
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -555,374236727387
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 87,7832592197116
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 142,958747203383
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -26,8267887501134
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -17,2981733412149
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -164,439245191362
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -613,523013723396
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -284,687483451159
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -525,81467308797
0, 0, 1, 1, 0, 0, 1, 0, 0, 0, -1,14267993698698
