root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -442,443023798846
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -272,55531078006
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266,56236354302
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 256,201318940051
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -240,895145929704
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 188,613644249561
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 55,8472135293914
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 261,648995406294
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 166,593331048731
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -0,464204937278033
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 227,28273906206
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 225,275554693878
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 50,4595765579596
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 219,698254659101
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -619,112696880596
0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 266,874475512524
