root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -586,388884498415
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -271,220761819664
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 269,663222007306
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 120,577405790991
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -238,566164021093
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 191,337431306893
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -11,1284689370655
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 317,051137829798
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 28,931927997113
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -45,3468808808136
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 164,168144311216
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 225,275554693878
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 40,3176858134051
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 220,330679926485
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -647,881766141107
0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 261,691466927361
