root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -583,573208178865
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 301,297968797561
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 251,382940237593
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 278,31287419918
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -227,603725532384
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 56,8856495376674
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -108,559640009326
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 145,834387083692
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 236,611722252794
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 315,400579610259
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 209,975653227761
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 219,111671924079
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -237,261551227249
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -85,75858803319
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -199,486375015274
0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 258,268481552472
