root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -41,2679715417137
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 303,97882430653
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 224,610787306143
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -105,822247028112
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -169,241921593156
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -79,4661231591433
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 74,2485260661975
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -388,26843829647
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -184,782950225288
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 335,884874104185
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 108,486953217765
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 240,20809179726
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -27,9815594279908
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 132,81174592877
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 206,873605722564
0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 245,77844765382
