root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 149,719880953003
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 268,201344771432
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 141,390245448737
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -85,6905988158459
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -218,55921426752
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -77,8351510717247
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -386,707619505962
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -430,380294710263
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 60,9978567923329
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -0,78476130116151
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 105,368210019123
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -212,874447291085
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -590,346912594418
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 127,32703966642
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, -12,7519000096977
0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 248,114541655779
