root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 114,214781052564
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -168,199307161753
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 176,989667904112
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -567,355947856538
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -214,785817619387
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -145,728386437987
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -253,998565752501
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -348,647515147987
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 147,879790986184
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 361,971049962234
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7,401314496956
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -198,750448879065
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -70,0734533681315
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 140,002245242563
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1,19833193185141
0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 222,134619702575
