root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -60,7912692468459
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 224,764136330007
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 232,225512877834
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -98,0896624569871
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -213,154287362856
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -144,020380728931
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -726,382230644504
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 142,766626041405
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -733,259396109606
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 133,146084977693
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -233,073080342174
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -213,215926665162
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -170,502634134216
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 105,253467134376
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 46,963543930266
0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 333,73472601474
