root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -47,8937172966678
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -11,6134157491412
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -40,1672564424685
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -29,543386650733
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 10,5014289142967
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -30,731616105601
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 10,0550545885893
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -1,87499144164205
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 40,6964984187426
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -61,1598345026377
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -12,8181362463088
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3,19791236851472
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10,9907050852811
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -2,53701935169265
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 34,372163700975
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -3,23614514463293
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -18,476014814047
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -61,5502004345723
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -8,14905948820156
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1,40764397863772
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 24,8272606666956
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -4,86513784811078
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -28,3234622735113
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -16,6102908260365
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 24,9862212128874
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 41,1761087108572
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -0,984856823851416
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34,5387911103418
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -4,40730457635581
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -5,68837134873589
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 43,0031843266631
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 11,1594122864594
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -17,5433052254779
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -15,521002567097
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, -53,1545013030801
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 22,0145054107196
0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -36,3739176701254
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0,985774352288004
