root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -15,7646978560691
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -2,4703853833622
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -10,1216136351764
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -31,4583546836176
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 10,4422829418969
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -28,6906381045243
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 17,790285499955
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -24,8159595812856
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -25,5736244503591
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -60,7613296604494
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9,77937288673841
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1,14736124125311
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -30,328321937284
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -2,53701935169265
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -4,25608416161182
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1,1570101769602
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -48,8998795797026
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -61,1276000762378
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2,12807524590859
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -12,7914902954271
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -49,3905813355343
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 29,0246404793033
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -36,1539817600511
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -39,3576644078369
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 22,8490908437344
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -20,6470025430025
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1,54454588185377
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22,8673830706373
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -49,3536827220409
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -5,58734620473235
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -30,9741888449539
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -22,6093788131821
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -17,6506702085755
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -2,91130079066082
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6,46187081336889
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 17,8639597643402
0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -36,6139247643586
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -57,8156608409339
