root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 34,2989320016791
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -13,5887099877864
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14,477528185342
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8,92025483460336
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 27,0933769676546
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -50,9427749856115
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -66,0549899071889
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 41,0567664598649
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -19,5985838097317
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6,94534092718591
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -65,1853916106246
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -17,547472981288
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -44,402801397243
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 40,2985371640682
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -67,570339788039
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -4,76481667254773
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 21,3240306834276
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 31,9797124564762
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0,545664682579496
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -83,2989986777594
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 24,2819750361575
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -0,813581024978692
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -39,5536433420284
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 27,3706700564529
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -79,9252120507045
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8,40178464778783
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 47,1395816775248
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 6,73346220152442
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -80,8547171956918
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -25,5830063814328
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 28,7834885019901
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, -68,2594676094126
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, -59,6931305571768
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22,8463858512413
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 14,7627083455263
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, -0,164836416013113
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 35,2593082965412
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, -31,0996002682921
