root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -741,138676073078
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 244,718815896708
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 79,4602102076146
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -431,830580441718
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -30,5815981648233
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 94,2814327781982
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -200,596415648767
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 173,882660572825
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -147,08378623351
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 27,8381691837633
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -152,186751521996
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 59,4205046647411
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 34,1374503423848
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, -21,7917227306516
0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 34,4600675366493
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, -282,387693083339
