root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -102,930724497099
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 105,916257999063
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -282,935697775224
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -643,939327124225
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -275,303529600231
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 84,3977448275081
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 143,613354309192
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 244,745326625041
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -722,965730040263
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -15,6432928661752
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -234,351583572579
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 197,038073415459
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -16,3487559986916
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, -23,5510449476089
0, 0, 0, 1, 0, 0, 1, 0, 1, 0, -118,573478070638
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 17,4562011414199
