root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 62,5426487104346
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19,5633208485436
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -46,4717190126796
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -3,09874888542776
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -33,4042796783706
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -10,4193686179756
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3,02752398490441
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 49,2821008974464
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -30,2713043414965
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -10,1269217518657
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -28,7658277335842
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8,89986756063217
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -8,78789103615923
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -42,5606851254708
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -29,1352611511356
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -5,39978677430058
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6,2982459750143
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -24,6499477667409
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63,7132008695323
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -8,03500527497849
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1,53569978730252
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5,20809092266836
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14,9980669588204
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 50,8927882418341
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -27,7319660898448
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -45,9690784095949
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -28,234137348374
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -14,3128352131729
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -33,485862199993
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -19,4232518676556
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -14,235744975697
0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -38,934179623732
0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 11,0850851165887
0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2,29386786933013
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, -3,71364297727001
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 12,6914451145853
0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -22,7333347653762
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 16,9592262530978
