true,3,323666.1666486
true,7,12640.5018925531
false,4,41087.517243729
false,6,54409.9216289815
false,5,345398.514546299
true,4,42481.4006316305
false,8,291031.918786686
false,5,302447.964376551
false,3,13765.37611882
true,6,147471.638894273
false,7,357574.956715637
false,5,290830.279243658
true,4,69044.8560202102
false,3,162102.24019812
false,7,214130.242440205
true,5,224018.700522128
false,5,38420.9514606993
true,5,157212.297175625
false,6,35319.3533944959
true,5,30198.1136441295
false,7,175139.839539115
false,7,338304.801664985
false,4,382624.192728489
true,7,3441.87062584635
false,7,43296.5677871903
false,5,266748.954416458
true,6,379519.644012487
true,4,384395.117349277
true,2,-49806.5766620467
false,5,8982.36430492558
true,4,102973.397397954
true,7,134621.533657771
true,4,38711.8093573264
true,5,78923.4765389552
false,6,-41555.8422744089
false,6,244303.00474315
true,5,49514.7281511316
false,7,76628.7696253953
false,6,66131.8368084444
false,6,259425.935452637
false,5,61012.7176418279
true,6,173205.744566567
true,6,350167.130647906
true,7,87390.8521215442
false,7,-33655.9076980076
true,4,-14161.7293787716
true,4,75456.0798099724
false,6,45468.3936448714
true,4,-44253.4665434869
false,8,57862.7734259288
false,4,952.782271451116
true,8,391291.376160639
true,6,37627.199463197
false,8,31247.7794712703
true,6,274287.896900979
false,4,351739.00682778
true,1,185380.729736651
true,3,337338.407418578
false,7,-27210.2732291367
false,4,18772.381529739
true,5,327138.650219483
true,9,181767.988010769
false,5,252157.800038422
false,6,178708.016979393
false,5,45923.0327780929
false,5,362822.458144742
true,5,-38871.2001316786
false,7,-40821.7891864282
false,4,283490.906811762
true,5,304862.362843998
false,3,-4114.72762806302
false,3,80343.1210622584
false,7,14289.1108221965
false,4,100232.724509723
false,4,384496.496115775
false,2,288706.802679279
false,8,382903.846170616
false,7,258520.711742758
true,8,-10998.1633278697
false,7,343202.628348659
false,5,352576.700687355
true,9,203405.34536835
true,6,346078.442664524
false,4,82266.9582579884
false,3,375049.658175521
false,7,127403.240454486
true,7,76420.617168478
false,8,54424.3701621847
true,7,-60561.7213022832
