root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -113,288524187819
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1,89006363618527
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 121,284030262797
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 399,12716088248
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -147,993234289412
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 41,1573244891408
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 621,242863013527
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 933,167141678644
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 803,420006863098
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 499,481406205147
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 174,467267325187
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 768,585166822366
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1051,10478531266
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 711,871890112018
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1077,82663612317
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 519,616787305722
