root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -246,660385906658
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -216,876536920768
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -322,85380135162
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -652,001690889604
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 88,4957269742589
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -463,025501034874
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -606,113126204261
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -120,278250211069
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -351,190107048337
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 285,6909418067
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -30,7337335077191
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 271,944298418359
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 272,752323731566
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 309,788024870297
0, 1, 1, 0, 1, 0, 0, 0, 0, 0, -520,220075677979
0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 289,949818562601
