root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -74,6719598159736
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 42,7790452789948
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 13,9828424958696
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -22,9671823044801
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -16,4385978590202
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -14,224025987843
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16,2458413908231
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -2,44210086290445
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 15,4154806661227
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8,74528181436671
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -32,151208543646
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -6,48833031246384
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -22,7122524531813
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -13,3820146649824
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -20,7587631717773
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -82,4969347967017
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -18,0175589185216
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 47,7328948634487
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -48,3964900085033
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 17,1615471594837
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 45,4751875639389
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -3,19225371443647
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -50,8651056184408
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 59,7434315870079
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -45,0112701998006
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -31,6692605387852
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 16,8226743772088
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 56,0558705456155
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -12,3469224208542
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 24,0713749682415
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8,91554617930499
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, -15,5557445193106
0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -78,5351872832965
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -14,9436723708147
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -53,2938969371595
0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 42,9967941592658
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, -71,5094814982658
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, -8,30666192068842
