root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 792,076240692984
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 887,544189328437
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 763,369641453614
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 391,356052571598
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1131,46525351895
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -129,921038533189
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 588,846579276637
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -104,592417273378
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 802,449098905573
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -114,852537854041
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -122,87856987715
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1004,14825727119
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 273,299224124537
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 326,424309482869
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 282,526733551093
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 710,856283052526
