root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 789,473232426507
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 808,234996848383
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 817,76812745493
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 401,444097803364
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1131,82652396635
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -89,8402879493902
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 101,539830676387
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -78,0314388915959
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 799,116479553768
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -111,296629708119
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -126,028781716287
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1026,20794157771
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 277,580701835461
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 324,662776701774
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 369,593657775444
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 710,406870598645
