root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -348,602225443216
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 180,767120800585
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 168,585337379021
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -179,116671689567
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -65,7951943651537
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 123,791965231351
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -70,9040142068041
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -137,606612052193
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 169,572959351219
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -81,4483002571581
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 98,5856644821345
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -931,00815855378
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 36,9630677070361
0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 120,228513472993
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, -23,9386494130414
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 66,4971549296521
