root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -166,197468399507
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 790,325262968697
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 32,0762917468639
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 629,186029206038
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 216,066696362398
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 375,424779078511
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -54,7349242927441
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 253,038704681597
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 282,869819577628
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 710,957564944574
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1040,65996812661
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 567,746772768105
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 235,814360926933
0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1151,76447710532
0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1219,09359435333
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, -84,6477789461153
