root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -116,48123721636
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 791,890427959274
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 176,465315343266
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 308,364524103351
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -100,042719850625
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1058,409683983
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -132,973625088175
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -86,6512743655677
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -15,7114770540394
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 676,022172891628
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 208,175794441827
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -20,9644687141077
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 24,8807421896696
0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1180,71597470734
0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1217,18451829762
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 190,323879432479
