root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 178,376427732043
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 605,47941462669
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 494,348850190386
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1092,98753236598
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 539,499398520453
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 911,954806636042
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 74,740638499002
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 420,203706931648
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 667,470294451393
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1138,60579331007
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1090,21715045654
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 382,660817538467
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1235,820109228
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 35,5235852497174
0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 949,688166852093
0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 106,172664419301
