root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 180,719197244397
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 537,228784682145
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 490,479434483622
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1121,00901925274
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 616,271110673053
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 909,449243838458
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 65,4546910781417
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 420,15029550208
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 668,761347870538
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1150,08271271808
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1052,01413710724
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 283,536560096632
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1232,35113909634
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 98,7668610810451
0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 945,343690600646
0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 94,8484906607703
