root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 45,1395991816847
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -129,206712009339
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 33,0745116914841
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 510,489295824932
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -83,8566687573172
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 156,880523462654
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1113,04670525072
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1025,45821969185
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -184,134343954545
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 388,944922983049
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 186,362944458537
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 828,407887576346
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1195,96746388822
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 266,495066559697
0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 517,396001097373
0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 374,284415119496
