root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -5,695117621187
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -119,421194801027
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 47,6270533461222
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 519,694557807029
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 140,248617683555
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 154,539727387958
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1103,42433787684
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1048,87995704603
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -184,129588149543
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 378,329102190436
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 118,156602118829
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 827,605165010803
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1196,19811821342
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 368,105327766041
0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 603,51308448585
0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 262,100212483163
