root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2,53712141278557
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -147,607963517254
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 26,0821595253886
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 517,166328555235
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 86,1483936982199
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 156,889231841456
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1190,57847750264
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1029,9206511233
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -183,753649620433
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 388,696983415225
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 110,478771004239
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 381,024861423186
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1200,54435216782
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 190,758484727982
0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 514,792919615667
0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 257,236987189611
