root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -17,9073575894791
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -147,729427625873
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 24,1443215907975
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 517,05500169399
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 119,536791252556
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 155,042335917096
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1139,39557490356
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1078,94276025249
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -184,140293432138
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 386,028044181379
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 110,649742951032
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 793,525970866566
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1200,54044620223
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 239,062938349168
0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 514,631378266774
0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 226,945387014566
