root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 45,470323998735
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 18,7094391478793
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -6,69210080160823
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1113,13851522118
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 442,101516836857
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3,80901673356944
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 145,028297072661
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 923,485890617989
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1128,57565278039
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 358,731815011602
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 248,680328169643
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -186,296710460584
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -143,631886553784
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 436,902927829636
0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1027,36566083562
0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1011,63510161585
