root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -12,1806592489441
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -70,2520020742619
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -65,5001718720382
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 60,7546813418129
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -235,31282908302
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 182,524386248028
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -29,0849106310643
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -70,7694364267809
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 175,905545624503
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -169,785134793205
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -54,3329508898583
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 133,979382326471
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -125,766911238234
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -83,2347325803456
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 207,571871638955
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 71,4764052162012
