root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,91706613042032
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -75,2343030208734
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3,77617409556355
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -27,4561681097234
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -151,63517117614
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -316,388050699285
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2,17033636439298
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -46,9357527346663
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 190,209582170166
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -107,287415143551
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -60,0660661302486
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 202,507502193903
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 246,072939482926
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -87,4684448252169
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 207,571871638955
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, -23,6756481664142
