root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -5,03814455420358
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -68,5150359302199
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 260,074391382948
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -44,73212019788
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 57,7058683182336
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 76,6319980242025
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7,79093437817983
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -13,9572404730697
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 189,71940472494
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -120,765351034305
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -51,0024155918997
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 209,823363856272
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -81,9931316502629
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -110,903201683745
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 235,296586212008
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 105,285980199119
