root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 250,524905893591
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -79,5934289216166
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -66,8558040505075
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -6,32593171621793
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 81,9406038474407
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -2,80858530890519
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -28,05898898252
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -70,9624194129267
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -89,3336602186553
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -167,045795094768
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -273,589105452734
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 155,552717402787
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -125,766911238234
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -34,8434648043375
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 207,571871638955
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 72,1250330984636
