root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -22,367477061594
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -69,8452851811873
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -57,4603825913779
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 33,2561841653298
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 109,745402272784
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 217,717654585429
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 244,360310587824
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -76,3122265276657
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 59,915443995492
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -247,539812122836
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -75,5270312832745
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -32,3816734366241
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 241,825790904291
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 283,85732221092
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 204,378742796487
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, -43,9656372831627
