root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -117,628718452744
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 177,250991098071
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -183,236924581669
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 107,568046060614
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -85,7633964195542
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -181,174559969457
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -174,12817902914
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -229,17305479208
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 32,7401636913672
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 121,701462325751
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 103,728959341746
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8,69875279774605
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -221,731042778486
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 153,133048843219
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, -33,6462678381478
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, -174,351830696895
