root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 205,713046921985
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 176,244463826515
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -195,730270083232
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 144,688372106506
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -90,8553060764845
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 200,512042760084
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -170,673911697414
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -113,310499146958
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 43,8411134699317
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 7,60532805907537
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -227,506502942485
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 7,24054304322527
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 24,8696077276367
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 22,5284937313645
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, -46,459651992455
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 186,670947048062
