root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 206,078918348308
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 216,072825070376
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -183,005897694096
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3,65377886459764
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -81,4785191732076
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -207,748857704038
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 145,405903690664
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -106,036652893626
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 133,479706389385
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 130,664083829301
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 98,3418413625403
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -17,6516127192215
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -215,277508256738
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 173,597124002435
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, -22,4772797601679
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, -160,390339309729
