-2780.88298243377,1012.4105457278,1894.29830738762
4001.03202282795,-3589.69257779081,6444.2774071645
872.417384467339,-4057.02869797669,-3669.55284079561
1889.99735587955,3690.62128094125,4760.43288795066
-9886.49096850591,1845.95476699613,6356.83532770004
-2154.74851691566,-4094.58148877129,4254.82485671427
6956.94859099127,2195.25163103724,854.07254610973
-1278.30556148377,-3427.82287408048,3646.92823652656
-4102.93870971039,371.230830402128,-2465.76027059575
111.654487150574,3012.08154701971,1923.24496974732
1373.83780886538,-76.8171069375148,-1326.29353443927
380.704067643291,193.263051767919,-4244.53590694942
-9802.26501314154,907.348322705187,688.65425746069
1177.46311966257,2248.8876150339,5256.90335673148
-657.893193709365,-3395.365946329,5128.45791740593
-950.020993672551,3322.38947552317,1951.1625193758
-1406.23237480872,-154.042811784029,-1541.35008314323
-10518.1050585878,1852.04238574711,-1958.15643443931
-4034.90493924335,-1861.08653015496,-3741.94298649086
-1336.26581711338,3470.14806976751,522.866745353944
-888.579757391983,-5090.8855204011,606.453029132763
2199.94868307855,-451.904982071184,927.007688588343
587.534065559925,-3971.73052646317,-2431.66923602197
-3452.74766104807,2803.96077804289,437.086531009078
2221.19749874528,3871.45013046006,235.139229841301
-879.011159292168,-454.880451051398,5340.99376915778
9029.36593810076,5285.47925600671,1140.74069262087
1762.72310462264,7192.28400095813,-5181.93109200441
5919.42252434972,5100.03671945404,4454.56550372429
-8353.66170378485,-5867.62926355929,1467.9319943759
-1171.41149308395,4743.42393695695,-235.327998852461
314.965654447475,1006.30321029698,-814.242252289108
2596.24599094212,1981.07320947836,-5454.9599304045
-3651.32628489288,5974.46386400397,303.467259882711
581.319160306924,3218.56815322904,-80.7347954137203
2983.94829113241,-4619.27847290794,7189.60671333884
-283.373871228554,-7764.8840727866,-966.731545256205
-2215.29760203196,-6221.17581476896,-2260.3802549248
-4589.43984125851,-2244.6925382618,4676.51057713173
-2517.40114481233,-2812.08564780429,3429.0263841731
-7982.58374571435,1161.04283360892,2696.75461877855
-7367.94536819966,-5168.1193526944,2100.9763159963
-6605.69002386127,-1190.47719279469,-629.639697270377
-2049.50760393848,59.3809713705286,2006.49612372916
-281.710165458408,781.90278412045,1984.51596978251
-6038.6794878532,-8275.40877141934,-990.82890590328
2866.48015868173,-2265.42728289195,907.043543982421
3098.5150424747,-1059.27696237004,-804.912697657986
-1986.52350640877,157.33461443743,7418.62916620762
7587.14248381031,6819.5596162481,-442.889443259708
-1027.12240810982,672.890959830933,1854.45704363321
7152.9146910763,467.23875473613,4884.00416972112
-371.11778068969,-1908.78638081991,-8301.18534690643
1247.95289173156,-7589.68545023161,4416.1652560454
-2326.75518998162,-4873.56617567513,5535.61433259736
-595.330851238514,1686.46160925662,-6468.0485947063
2412.08260119595,7598.46209144455,6548.12312780429
-3014.71340796207,-3317.66330193693,-3913.68430987038
2875.06769975142,-1275.14072771259,2358.03847132902
2078.96422199581,-1610.29449177424,4015.24602375884
-2393.13166649329,124.014021405012,-1136.58406765835
-962.309967216733,2097.41219058993,-4200.38559812003
1857.58089163258,3523.25700111954,-655.184506318788
-1152.56426784886,7040.13610863666,-1125.67727434547
-9282.96442415898,4154.15640235547,1989.23387214522
-1508.86250122045,-704.389174726601,-7374.45455535783
-4168.76219024417,-51.9063214289909,7379.31291116587
5563.08884640942,3826.9133605331,-2474.07286761685
-6851.17428291052,-3067.19563035089,-7719.50291573491
1400.01124039394,5165.14384031015,534.922481580819
6530.86017714924,-8023.54074424568,3820.79312688894
-8004.61345610761,-9957.86924613431,3744.15442921202
-3193.71282330922,-5370.60956790089,1989.61273018544
687.840292524956,-575.590884597148,-2420.59386650302
1615.22814019627,9515.47770103242,-5237.41350798344
3358.07357726149,4087.31292706588,-1511.84932916687
2106.0936156011,3669.10837501786,709.219158933813
1301.39145342035,6019.37846709916,6422.01421739631
1209.84434242816,4037.23283268924,742.252740411443
-2291.95297013594,-2178.82030365608,1266.88971188362
-2642.36716040676,-3286.5637413281,3778.47446837626
-7802.613671617,3962.92116828739,-2111.6799112798
1680.33728903572,-2300.68975199366,-3811.69773887821
-1545.23824027392,-924.608458878838,-683.194118084642
4451.17643854079,260.708366882014,-4904.78720470167
1331.95875570483,-587.005190693655,-4853.54214796085
-1857.4559792137,-3626.89693913947,1953.27782731281
2814.80207234948,-1384.69148601713,2052.2383234923
5611.85837109833,-583.413056430347,1389.15504420335
-3461.41007230349,-1828.51109680131,1713.86456791352
-3175.16906880714,-603.875403952537,6950.07959364545
-1316.23816165178,-636.900152210261,1302.01636529835
11435.9726305133,-4332.12841100869,714.627545600048
-2272.25702285363,-2036.47339735696,61.4547683809724
-7611.93877402969,-3383.39035952755,-4182.74880491359
-5123.75371061118,-6451.64052937026,-5479.53319587837
96.6683088021933,5564.56098993441,-1238.36008491236
3930.64944938997,6034.20755910077,-6104.86057485531
-2784.41064040703,3622.66012549601,-2164.50775550655
-412.151411418677,2732.494893665,7979.46511043952
10434.4728731878,-4451.92035441496,-2246.22165854789
-6593.46393773163,-5658.60153806533,-3754.56229719476
-835.030692867594,-6880.55597394198,7673.78380499201
3947.01817383381,5163.15258841676,-1917.89434376485
-5283.2523961825,3013.4104993962,2911.80174150784
-1422.24888342222,2045.62007463294,4238.65442223034
3853.44858659843,-1829.39007582135,-2707.8368918772
1118.04634428783,-2079.84642764172,-716.740639059626
-6168.46757397815,-6597.37129466635,1735.49921466149
-1551.72600712615,-655.617551839427,-470.547585597589
-2964.99331036888,847.938192017195,-1394.53658460148
-1663.33650860671,-3198.4757822292,3312.1615210545
-1759.4410258401,-221.656332378376,-196.040215718076
-8738.22773391723,-10927.1483832347,-8166.84816075323
-2290.59688633447,5802.17593480979,1705.74014908257
-1889.84209220846,-6186.18177009623,1350.40805543548
1762.12676169319,-5940.60123140695,-668.407922729739
-1523.22495811598,3785.85432313841,3944.14485376304
-4095.98496925604,243.636433874641,-304.366120650089
593.592184638943,2546.59245359909,2180.74456359601
334.881087712823,-2519.66637042484,9486.61401083657
2103.99996729648,-1126.21807743802,2504.02919259998
2179.69819995631,775.212030847038,6046.5469371117
7503.66116473248,2236.40090181199,4883.19545648955
10603.2328093282,7538.73171293448,3059.41944000062
779.396150287679,5451.71550863914,-1811.83506764699
-8198.57839328384,-2149.02344630025,2453.55898355181
-7384.67051728504,3497.2624438112,-1724.75618745337
-1017.96933685615,6593.00858615416,2305.0069481347
3695.18711655699,-2203.68796055035,-4793.5295969084
930.352266089721,5723.201130427,701.838964377526
-2986.32471562633,1856.19751994046,4498.09262398091
-7425.08960130561,1126.93408630141,6470.54635763823
-1501.34537518597,-2448.34162024966,4147.08516385004
-2161.01500370328,-2479.25667940889,4111.80384013122
3139.71243866175,-4933.16949654303,4608.94167963874
-7477.50614160074,-3007.15298892104,-606.287027362301
-7161.19165973885,1338.44879441867,5502.99483206675
-2611.35766885776,-5311.60349959249,3683.85084452152
-2554.80865667977,2690.64515181312,-60.0804735122856
3610.64788800505,-74.9688752116926,4731.98583580608
-2332.15806304933,92.1233228460005,3142.09653019387
5978.39356233772,-2041.6302273617,-551.453303440876
5640.60920943962,-7325.45883020674,2068.21355435661
-3756.26930154536,-370.46594788497,-480.331392814065
-729.478691536543,1310.10828405198,-4692.87903413223
-1284.10821861429,-2695.13324981364,8518.72870676205
-502.720041539664,-625.629260071877,2452.76226296118
4127.52284228563,-1132.64588712181,-268.932679242867
4736.60648581014,-869.223517919292,602.208047213029
-430.932986577937,-3845.64627087856,4414.06320772536
-861.155122140236,-5201.47287811361,114.911637556523
2639.84041112344,-3066.13762421121,-6471.18871191731
8722.62962877878,1139.40189499066,3266.72401320727
2120.71518989556,-10225.0834192217,-561.739236758011
952.886431825068,-5551.72150506594,-8455.88700777715
