root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 823,200252518791
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -169,829628670833
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -131,787803634952
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 705,836207255844
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -66,843160921934
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4,03922747913168
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -108,717785775641
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 713,481502116046
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 647,828447357135
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -69,5922546742456
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 337,119803089068
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1019,32699527146
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -12,3059905687344
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1050,46970089989
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -182,842789243886
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 148,470130898854
