root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1117,88272149603
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -171,318994442955
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -171,421931490049
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 855,340197811473
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -67,1434916687968
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -119,615607746168
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -136,145260091556
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 713,215447643732
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 655,531367590926
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 37,5395735688775
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 320,457717068849
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1025,09012554186
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 80,3056224473416
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 808,209125233265
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -161,496430954048
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, -26,172257070189
