root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1118,73611210721
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -165,11605508223
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -151,688406638296
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0,908565170213897
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -67,1434916687968
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -121,190995994899
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -137,5496403911
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 714,130014324223
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 655,531367590926
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 37,3201945370097
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 323,780055538311
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1019,45453995886
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 136,071301911877
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 807,39642593427
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -161,419512282761
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, -21,4267761693728
