root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1101,55050386347
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -168,029660995835
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -145,162695052117
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 852,122148778883
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -67,1530212963159
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3,77194286640645
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -182,371907528268
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 714,085131538265
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 647,099668439901
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 67,2809132495937
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 327,848086822268
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1015,255257876
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -28,0603203451364
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 806,838080323137
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -173,008962620433
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, -36,6549929930621
