root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -711,69697016243
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 371,755573582673
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 38,842920514204
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 5,87041968369267
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -171,442129253211
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -84,5243101778857
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -608,223815747607
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 72,6858144109085
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -19,3041465549891
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -90,0929001272507
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 384,32289928017
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 418,583392611647
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -360,248107548844
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 142,123273728576
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 7,61008904831842
0, 0, 0, 1, 1, 0, 0, 0, 1, 0, -18,9336000331604
