root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 225,667729456679
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 269,204879808668
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -95,0150853637163
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 130,450135364843
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 299,121401141637
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 215,30552065322
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -94,4774657013625
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 79,8110080480971
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 149,253546365985
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 149,947396142808
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -71,0561829808836
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 322,96068644013
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 106,962670972329
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 227,360696484951
0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 240,030997823355
0, 0, 1, 0, 1, 0, 0, 0, 0, 1, -136,296338586357
