root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 225,667729456679
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 269,204879808668
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -95,0150853637163
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 130,450135364843
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 299,174919876519
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 215,30552065322
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -94,4774657013625
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 79,8110080480971
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 153,229467092646
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 149,947396142808
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -71,0561829808836
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 322,96068644013
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 106,962670972329
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 195,845349938113
0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 248,068809095261
0, 0, 1, 0, 1, 0, 0, 0, 0, 1, -136,296338586357
