root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -78,0329348355901
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -14,3804490588606
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -89,4763422851902
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16,0511741716837
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -61,2113446397261
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -0,825829899096438
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18,9048649270363
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -30,0487735593416
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 5,26782841386087
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 23,2566742296441
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 51,0672041326734
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -8,16196990758536
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -32,2407539154937
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 15,1596812177457
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 5,60997739191482
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -10,9934259001455
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -45,0077582047568
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -19,6950643832364
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16,1901539863208
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 16,660911386085
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -21,2124954177255
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20,281352957178
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -5,11369073009597
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -80,0609869596628
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -11,6639699147312
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 11,5591979779112
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 46,2377818394866
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 10,0985077827472
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29,3149353184814
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -79,1296549798294
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -1,64433171487999
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1,44858879495764
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 27,5218779167111
0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -57,320943603337
0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, -20,6317370505712
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -2,26542380044285
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 12,6978577280436
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, -27,5199447549021
