root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 521,138219611936
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 288,883440523166
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 480,240299104736
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 150,185547422889
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1055,75779003411
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 999,035661291807
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 255,517295621976
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 477,555514666582
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 178,055025251712
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 955,502063492523
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 79,8095134850504
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 913,490363095618
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 880,123371074649
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 893,970983299957
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1062,54076491642
0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 712,902813490686
