root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 83,3750128663868
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 590,270629919387
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 501,838663578875
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 174,688615166336
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1093,85909436442
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 216,972598158733
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 369,038820493153
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 188,014693458325
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 266,782854901774
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 727,32822048979
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 231,776620049503
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 918,111991095707
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 945,793345697112
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 487,06265019526
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 958,380316070499
0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 728,349489774986
