root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 224,099586372638
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 634,9336506022
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 390,339671862626
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 171,083087711218
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1095,15668482154
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 222,30678811479
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 347,922944160528
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 453,295235809652
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 221,435946309142
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 712,509849410687
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 122,44834055407
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 917,78686634262
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 896,863593255311
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 488,796549761875
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 678,811036307382
0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 892,980194728739
