root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1070,60672406704
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 785,362656798685
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 572,057707863588
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 168,539896497287
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1117,64454035703
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 213,981811797443
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 772,422528796753
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 284,527894089556
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 213,505226847913
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 253,866873796119
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 879,784812864777
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 917,865037398052
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 200,28681807222
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1031,0504100158
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 565,862769162671
0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 520,854714598977
