root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 144,567186131616
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 605,664762513043
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 514,953547073602
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 91,0090114513955
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1093,66628328805
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 196,881376673494
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 304,357032697137
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 935,894624076856
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 278,906483135223
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 729,054365160011
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 114,94834218749
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 927,793355389564
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 893,756046833069
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 903,728718687896
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 971,125183561076
0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 728,349489774986
