root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 82,4851961720643
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 636,086624527751
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 503,496437368245
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 268,009716607552
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1090,70523973076
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 568,475827220988
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 892,279049519908
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 749,479327005122
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 274,724898617701
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 726,524699199644
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 125,361880842385
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 929,172088568273
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 947,116081097096
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 226,227308064549
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1049,13451414284
0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 820,041286639099
