root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 107,969890452772
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 653,571300817316
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 572,110587093594
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 107,984027401004
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1055,36287348539
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 222,811501109686
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 772,422528796753
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 287,274908999998
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 257,247346314324
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 723,411618937052
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 111,945980360367
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 917,865037398052
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 892,865554708675
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 940,889729483068
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 943,025574437619
0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 738,260027294241
