root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 198,64513309592
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -362,52853730233
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 44,1257992787498
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 79,0329043575561
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -185,715844407783
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -71,2464743092523
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 21,1820194034294
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -240,964363118377
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -93,1112121993379
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -48,6988170172641
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 92,4931492970352
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 287,031377779143
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -91,3534013284969
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, -642,020044386748
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 227,216399859614
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 101,686914662503
