root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 256,602904726174
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -650,377236911105
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -213,583292267428
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 331,058729699474
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -101,319434945661
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 191,698746263668
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 72,4253025483466
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4,31566546719256
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 361,667431316519
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -71,9285691664255
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -75,345812582754
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -345,972142202782
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 379,248060834013
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 3,85878970235979
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 227,339923610427
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 116,208156459632
