root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 120,535405665147
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -61,528559310432
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -91,9559818623578
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 67,5253963316231
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -77,8760844490122
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -145,041324715998
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -252,209005209993
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 132,659407616966
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -797,814988165846
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -656,707030459585
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 157,327522173074
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -233,794845435978
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -421,892301502466
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, -97,644542412794
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 146,771187981039
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, -305,609331055994
