root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 104,687028696555
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -62,7985608080007
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -117,582473964542
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -53,3658480892728
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -172,000696933261
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -144,339121226353
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 49,2082958094561
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -342,448730696525
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -68,0058389271861
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 105,957615766093
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 183,88974488808
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 35,6029323377585
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 153,806136927358
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, -120,391545638749
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 102,595362910321
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, -307,329862248599
