false,4,8.2495752922633
false,8,9.40221153713514
false,4,11.694139274335
true,6,12.6620056962726
false,5,7.93167062448309
true,7,11.7337172702268
false,6,11.2878300454322
false,8,9.59605692137
true,5,8.13552014613084
false,8,7.69052138004491
true,5,7.5339138604877
true,8,11.6631350730434
true,5,12.0305623062261
false,5,7.10924326829563
true,6,7.08236543290916
false,3,7.47370392762775
true,4,14.6443612868409
false,6,13.3219883944129
false,5,7.66094031457787
false,4,8.91194154458942
true,3,7.30839792411392
true,4,13.5509150632603
true,6,12.3113331267322
false,5,6.30772920498503
false,6,12.2511837035406
false,6,7.18973831234373
false,3,8.12307101477117
false,6,12.2327786317519
false,4,13.1330492916346
true,4,7.04051720965961
false,3,6.95872596825976
false,4,10.5855768031896
false,7,12.4290596865638
false,3,12.5113740085689
true,2,13.7834240203757
false,8,12.7017482483365
true,6,7.73649177197878
true,5,11.3048389002803
false,2,14.6422031947387
true,3,8.59284530151124
true,2,7.5488280537453
false,2,8.34867563797613
false,3,9.62306297207638
true,10,11.1542168369359
true,4,12.9913179302287
false,6,5.41610353163895
true,5,7.47195802631813
false,1,8.28464129360609
true,4,6.64216011487058
true,3,8.05255147643931
true,6,9.6526648883373
false,4,8.54038736444408
true,4,12.9747408634004
true,7,12.5890410274834
true,5,12.8431435154742
false,4,6.27891923019454
true,3,9.37079719083737
true,6,5.7283734811678
false,3,8.80088698565985
true,7,12.0345432975952
true,4,9.11261551506757
true,6,8.11886234571547
false,2,11.3177452908486
false,8,14.5270380063213
false,5,10.9131964263442
false,6,7.46054630719047
false,9,7.89798829315411
true,7,8.62770199746612
true,5,7.27110210904966
true,4,9.14319559119028
false,7,6.47898010786961
false,7,12.6949741215879
false,4,8.46760688911642
false,9,13.7637289942827
true,3,8.8736719728833
true,4,8.05264082503105
true,8,13.7092137885314
false,6,7.85834088588815
false,6,12.1746595387911
false,7,7.50827894170867
false,5,11.3729637732966
false,1,8.27026767263071
true,7,5.54573802167619
true,7,14.1848028795559
true,8,12.6452730686577
true,7,11.9661025003133
false,6,7.99460541460293
false,5,13.6481068928022
true,5,8.40647569050225
true,5,6.98049542638957
true,4,7.30544800581826
true,6,7.06823694111935
false,8,6.8837420273483
false,5,14.3331813775987
false,5,12.3957376920746
true,7,10.0365807854895
true,9,7.2645259703684
true,5,6.8123042414003
false,7,11.2829181579339
true,5,11.8747239698651
false,6,7.55266132494245
true,4,7.43004858038386
false,5,8.36348326211263
false,6,6.02393345892101
false,4,8.00314421660069
false,6,14.9968009072815
false,4,7.4515839778806
true,6,6.39088730570638
false,4,7.04942020288929
false,5,9.95195631167732
true,5,8.83103391770307
false,5,13.7351992641169
true,5,7.59395970105922
false,10,7.47667129264368
false,3,7.45168433333281
false,3,11.294381410181
true,7,11.542105247272
true,6,8.65615917564526
true,5,14.3567737452932
true,10,7.39594360915013
false,5,8.00355632713305
true,6,12.2463387006954
true,7,13.0740037056581
false,5,7.44271606323965
false,7,8.07920603166969
false,6,11.4399332785927
true,2,11.2067044211146
true,6,7.1656649385728
false,5,8.68477200388564
false,6,11.1100770106586
true,4,12.445591737003
false,6,7.81832336994249
false,5,11.4072535145113
true,7,8.37607298370608
false,4,13.2831974848475
true,4,10.4002496285383
true,6,7.55335651677058
true,8,10.7730286394583
true,8,13.0066576460996
true,5,13.0647115143298
true,7,8.79145635399826
false,6,12.08784789759
false,5,7.43373389788626
true,6,6.9586969280694
true,4,6.38974659809303
false,5,11.5148730497961
false,7,7.9096910031398
true,5,12.8205198090882
false,4,6.48994051866625
true,5,12.8638085940982
false,9,11.6341712915109
true,4,13.1770686689124
false,3,7.85112539254297
true,7,12.6711353628173
true,6,13.2725838760874
false,6,14.7870850369783
false,6,6.70691334295915
true,9,8.02170256268031
false,7,12.6272574884906
false,6,5.8066417431949
false,5,10.1275696009121
false,6,7.55576889485464
true,3,8.12683774904191
true,7,13.9918846724264
true,4,7.17105555786714
true,6,7.98144394545834
false,4,12.5403980245198
false,6,6.71804141388381
false,8,6.04049200912568
true,7,7.42147824311558
false,7,8.49826784600885
false,7,13.2221024023353
true,4,8.1985975894139
false,6,12.4151445852612
false,6,6.21871165997577
false,4,8.14047743104193
true,4,13.3914859712661
false,5,7.10452700694821
false,3,7.06893514429486
true,4,7.64167223777391
true,2,5.89289196147109
false,3,12.9759919005886
false,8,8.45194097531518
false,8,7.6480748363451
true,5,11.4138003285987
true,7,11.094640668703
true,4,13.1154292409344
true,6,8.12320738442763
true,6,5.90466730961027
true,8,7.76026839390695
true,4,7.88173737026918
false,5,7.85679279301
true,4,7.19840010960268
true,5,6.20114218010898
true,6,7.43789221695294
true,6,13.0568175963241
false,7,6.62240776169166
true,8,12.1949930265532
true,6,10.875557337674
true,6,8.51905762493702
true,5,12.0331953394338
false,8,7.84803097336453
false,4,8.89064580487357
true,6,8.16618842893784
false,8,14.3349848973431
true,5,5.36710979733223
false,4,11.1554557580557
false,6,13.0951691158889
true,3,12.8449700115932
true,6,7.50928249060152
false,5,7.19281591371009
true,2,7.50034315771966
true,7,7.35073732461391
true,2,11.5187840044772
