root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -140,973229374892
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -366,753166256161
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -130,936349152884
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -148,179140700654
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 42,1858446293656
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -72,2664875596685
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 124,693115553277
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 238,064996777015
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -160,994374266179
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -443,205552407247
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 190,861097966643
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 22,1167575081909
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -38,6662010229171
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, -666,560421610078
0, 1, 0, 0, 0, 1, 0, 0, 0, 1, -4,77395872914533
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, -362,692902467306
