root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -135,442807416631
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 105,916150747474
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -47,6411252595
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 4,31661826117224
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 243,872984550675
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -70,0865029394617
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 128,125356043304
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -85,6750804444612
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -179,520197094884
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 80,7519243427004
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -82,2058528299449
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 178,856693451931
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -540,644362734953
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, -488,790883045804
0, 1, 0, 0, 0, 1, 0, 0, 0, 1, -4,48177154276139
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, -430,393623176662
