root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -142,438824513805
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -655,720816955049
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 195,623871863582
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -29,2147844572977
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -64,4105430651989
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1,47659768140122
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 195,92101146149
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -109,174680596855
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 44,5308327849786
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -97,9992226031003
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 181,229450789197
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -384,241768515824
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 209,285398899499
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, -442,439519636916
0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 224,688286749737
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, -374,650013058611
